ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate,Year,Month,Month Name,Qtr,YearMonth,Day of Week,Day Name,FinancialMonth,FinancialQuarter,CalculatedSalesAmount,CalculatedProductionCost,Profit,ProductName,CustomerName,Region,Country
363,20130112,20130124,20130119,11063,1,100,1,SO51431,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Angela  Murphy,Northwest,United States
477,20130112,20130124,20130119,11063,1,100,1,SO51431,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Angela  Murphy,Northwest,United States
478,20130112,20130124,20130119,11063,1,100,1,SO51431,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,9.99,3.7363,6.2537,Mountain Bottle Cage,Angela  Murphy,Northwest,United States
490,20130112,20130124,20130119,11063,1,100,1,SO51431,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, L",Angela  Murphy,Northwest,United States
225,20130112,20130124,20130119,11063,1,100,1,SO51431,5,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,8.99,6.9223,2.0677,AWC Logo Cap,Angela  Murphy,Northwest,United States
353,20130112,20130124,20130119,11092,2,6,9,SO51432,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 38",Cheryl A Diaz,Australia,Australia
485,20130112,20130124,20130119,11092,1,6,9,SO51432,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,21.98,8.2205,13.7595,Fender Set - Mountain,Cheryl A Diaz,Australia,Australia
566,20130112,20130124,20130119,26307,1,100,4,SO51433,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,742.35,461.4448,280.9052,"Touring-3000 Blue, 58",Alexander  Miller,Southwest,United States
222,20130112,20130124,20130119,26307,1,100,4,SO51433,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Alexander  Miller,Southwest,United States
578,20130112,20130124,20130119,23688,1,100,4,SO51434,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,1214.85,755.1508,459.6992,"Touring-2000 Blue, 50",Olivia R Thomas,Southwest,United States
576,20130112,20130124,20130119,24413,1,100,4,SO51435,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 60",Nathan A Lewis,Southwest,United States
477,20130112,20130124,20130119,24413,1,100,4,SO51435,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Nathan A Lewis,Southwest,United States
479,20130112,20130124,20130119,24413,1,100,4,SO51435,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,8.99,3.3623,5.6277,Road Bottle Cage,Nathan A Lewis,Southwest,United States
225,20130112,20130124,20130119,24413,1,100,4,SO51435,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,8.99,6.9223,2.0677,AWC Logo Cap,Nathan A Lewis,Southwest,United States
605,20130112,20130124,20130119,16218,1,100,1,SO51436,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,539.99,343.6496,196.3404,"Road-750 Black, 48",Julia  Simmons,Northwest,United States
214,20130112,20130124,20130119,16218,1,100,1,SO51436,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Julia  Simmons,Northwest,United States
604,20130112,20130124,20130119,21488,1,100,4,SO51437,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,539.99,343.6496,196.3404,"Road-750 Black, 44",Madison M Henderson,Southwest,United States
479,20130112,20130124,20130119,21488,1,100,4,SO51437,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,8.99,3.3623,5.6277,Road Bottle Cage,Madison M Henderson,Southwest,United States
477,20130112,20130124,20130119,21488,1,100,4,SO51437,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Madison M Henderson,Southwest,United States
214,20130112,20130124,20130119,21488,1,100,4,SO51437,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Madison M Henderson,Southwest,United States
237,20130112,20130124,20130119,21488,1,100,4,SO51437,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, XL",Madison M Henderson,Southwest,United States
382,20130112,20130124,20130119,19212,1,100,1,SO51438,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,1120.49,713.0798,407.4102,"Road-550-W Yellow, 38",Brianna R Clark,Northwest,United States
491,20130112,20130124,20130119,19212,1,100,1,SO51438,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, XL",Brianna R Clark,Northwest,United States
605,20130112,20130124,20130119,21017,1,100,7,SO51439,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,539.99,343.6496,196.3404,"Road-750 Black, 48",Leslie E Romero,France,France
477,20130112,20130124,20130119,21017,1,100,7,SO51439,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Leslie E Romero,France,France
463,20130112,20130124,20130119,21017,1,100,7,SO51439,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,24.49,9.1593,15.3307,"Half-Finger Gloves, S",Leslie E Romero,France,France
479,20130112,20130124,20130119,21017,1,100,7,SO51439,4,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-01-12,2013-01-24,2013-01-19,2013,1,January,1,2013-Jan,7,Saturday,10,FQ4,8.99,3.3623,5.6277,Road Bottle Cage,Leslie E Romero,France,France
376,20130111,20130123,20130118,18214,1,6,9,SO51407,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2443.35,1554.9479,888.4021,"Road-250 Black, 48",Ronald  Suri,Australia,Australia
529,20130111,20130123,20130118,18214,1,6,9,SO51407,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,3.99,1.4923,2.4977,Road Tire Tube,Ronald  Suri,Australia,Australia
540,20130111,20130123,20130118,18214,1,6,9,SO51407,3,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,32.6,12.1924,20.4076,HL Road Tire,Ronald  Suri,Australia,Australia
214,20130111,20130123,20130118,18214,1,6,9,SO51407,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Ronald  Suri,Australia,Australia
363,20130111,20130123,20130118,11247,1,98,10,SO51408,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Claudia M Zhou,United Kingdom,United Kingdom
537,20130111,20130123,20130118,11247,1,98,10,SO51408,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,35,13.09,21.91,HL Mountain Tire,Claudia M Zhou,United Kingdom,United Kingdom
480,20130111,20130123,20130118,11247,1,98,10,SO51408,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2.29,0.8565,1.4335,Patch Kit/8 Patches,Claudia M Zhou,United Kingdom,United Kingdom
484,20130111,20130123,20130118,11247,1,98,10,SO51408,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,7.95,2.9733,4.9767,Bike Wash - Dissolver,Claudia M Zhou,United Kingdom,United Kingdom
353,20130111,20130123,20130118,11417,2,100,7,SO51409,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 38",Lacey C Zheng,France,France
485,20130111,20130123,20130118,11417,1,100,7,SO51409,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,21.98,8.2205,13.7595,Fender Set - Mountain,Lacey C Zheng,France,France
483,20130111,20130123,20130118,11417,1,100,7,SO51409,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,120,44.88,75.12,Hitch Rack - 4-Bike,Lacey C Zheng,France,France
600,20130111,20130123,20130118,14945,1,100,8,SO51410,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,539.99,294.5797,245.4103,"Mountain-500 Black, 52",Samantha R Lewis,Germany,Germany
485,20130111,20130123,20130118,14945,1,100,8,SO51410,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,21.98,8.2205,13.7595,Fender Set - Mountain,Samantha R Lewis,Germany,Germany
483,20130111,20130123,20130118,14945,1,100,8,SO51410,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,120,44.88,75.12,Hitch Rack - 4-Bike,Samantha R Lewis,Germany,Germany
363,20130111,20130123,20130118,11239,1,98,10,SO51411,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Latoya C Goel,United Kingdom,United Kingdom
478,20130111,20130123,20130118,11239,1,98,10,SO51411,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,9.99,3.7363,6.2537,Mountain Bottle Cage,Latoya C Goel,United Kingdom,United Kingdom
477,20130111,20130123,20130118,11239,1,98,10,SO51411,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Latoya C Goel,United Kingdom,United Kingdom
222,20130111,20130123,20130118,11239,1,98,10,SO51411,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Latoya C Goel,United Kingdom,United Kingdom
225,20130111,20130123,20130118,11239,1,98,10,SO51411,5,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,8.99,6.9223,2.0677,AWC Logo Cap,Latoya C Goel,United Kingdom,United Kingdom
372,20130111,20130123,20130118,22312,1,100,7,SO51412,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2443.35,1554.9479,888.4021,"Road-250 Red, 58",Kristi D Mehta,France,France
540,20130111,20130123,20130118,22312,1,100,7,SO51412,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,32.6,12.1924,20.4076,HL Road Tire,Kristi D Mehta,France,France
480,20130111,20130123,20130118,22312,1,100,7,SO51412,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2.29,0.8565,1.4335,Patch Kit/8 Patches,Kristi D Mehta,France,France
592,20130111,20130123,20130118,15549,1,19,6,SO51413,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,564.99,308.2179,256.7721,"Mountain-500 Silver, 42",Richard R Davis,Canada,Canada
478,20130111,20130123,20130118,15549,1,19,6,SO51413,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,9.99,3.7363,6.2537,Mountain Bottle Cage,Richard R Davis,Canada,Canada
380,20130111,20130123,20130118,16231,1,100,1,SO51414,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2443.35,1554.9479,888.4021,"Road-250 Black, 58",Dana K Martin,Northwest,United States
540,20130111,20130123,20130118,16231,1,100,1,SO51414,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,32.6,12.1924,20.4076,HL Road Tire,Dana K Martin,Northwest,United States
234,20130111,20130123,20130118,16231,1,100,1,SO51414,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, L",Dana K Martin,Northwest,United States
589,20130111,20130123,20130118,21349,1,19,6,SO51415,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,769.49,419.7784,349.7116,"Mountain-400-W Silver, 42",Bryan  Kelly,Canada,Canada
476,20130111,20130123,20130118,21349,1,19,6,SO51415,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,69.99,26.1763,43.8137,"Women's Mountain Shorts, L",Bryan  Kelly,Canada,Canada
491,20130111,20130123,20130118,21349,1,19,6,SO51415,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, XL",Bryan  Kelly,Canada,Canada
463,20130111,20130123,20130118,21349,1,19,6,SO51415,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,24.49,9.1593,15.3307,"Half-Finger Gloves, S",Bryan  Kelly,Canada,Canada
585,20130111,20130123,20130118,11550,1,98,10,SO51416,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,742.35,461.4448,280.9052,"Touring-3000 Blue, 44",Deb  Torres,United Kingdom,United Kingdom
217,20130111,20130123,20130118,11550,1,98,10,SO51416,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Deb  Torres,United Kingdom,United Kingdom
355,20130111,20130123,20130118,11281,1,100,4,SO51417,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 42",Megan J Barnes,Southwest,United States
477,20130111,20130123,20130118,11281,1,100,4,SO51417,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Megan J Barnes,Southwest,United States
478,20130111,20130123,20130118,11281,1,100,4,SO51417,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,9.99,3.7363,6.2537,Mountain Bottle Cage,Megan J Barnes,Southwest,United States
484,20130111,20130123,20130118,11281,1,100,4,SO51417,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,7.95,2.9733,4.9767,Bike Wash - Dissolver,Megan J Barnes,Southwest,United States
584,20130111,20130123,20130118,26658,1,6,9,SO51418,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,539.99,343.6496,196.3404,"Road-750 Black, 58",Darryl  Liang,Australia,Australia
477,20130111,20130123,20130118,26658,1,6,9,SO51418,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Darryl  Liang,Australia,Australia
479,20130111,20130123,20130118,26658,1,6,9,SO51418,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,8.99,3.3623,5.6277,Road Bottle Cage,Darryl  Liang,Australia,Australia
488,20130111,20130123,20130118,26658,1,6,9,SO51418,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, S",Darryl  Liang,Australia,Australia
604,20130111,20130123,20130118,18903,1,6,9,SO51419,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,539.99,343.6496,196.3404,"Road-750 Black, 44",Louis  Zeng,Australia,Australia
538,20130111,20130123,20130118,18903,1,6,9,SO51419,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,21.49,8.0373,13.4527,LL Road Tire,Louis  Zeng,Australia,Australia
529,20130111,20130123,20130118,18903,1,6,9,SO51419,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,3.99,1.4923,2.4977,Road Tire Tube,Louis  Zeng,Australia,Australia
363,20130111,20130123,20130118,11109,1,6,9,SO51420,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Ruben D Kapoor,Australia,Australia
528,20130111,20130123,20130118,11109,1,6,9,SO51420,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,4.99,1.8663,3.1237,Mountain Tire Tube,Ruben D Kapoor,Australia,Australia
537,20130111,20130123,20130118,11109,1,6,9,SO51420,3,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,35,13.09,21.91,HL Mountain Tire,Ruben D Kapoor,Australia,Australia
485,20130111,20130123,20130118,11109,1,6,9,SO51420,4,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,21.98,8.2205,13.7595,Fender Set - Mountain,Ruben D Kapoor,Australia,Australia
483,20130111,20130123,20130118,11109,1,6,9,SO51420,5,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,120,44.88,75.12,Hitch Rack - 4-Bike,Ruben D Kapoor,Australia,Australia
361,20130111,20130123,20130118,11010,1,6,9,SO51421,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 42",Jacquelyn C Suarez,Australia,Australia
598,20130111,20130123,20130118,17513,1,6,9,SO51422,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,539.99,294.5797,245.4103,"Mountain-500 Black, 44",Micheal  Saunders,Australia,Australia
485,20130111,20130123,20130118,17513,1,6,9,SO51422,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,21.98,8.2205,13.7595,Fender Set - Mountain,Micheal  Saunders,Australia,Australia
483,20130111,20130123,20130118,17513,1,6,9,SO51422,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,120,44.88,75.12,Hitch Rack - 4-Bike,Micheal  Saunders,Australia,Australia
561,20130111,20130123,20130118,29042,1,19,6,SO51423,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-01-11,2013-01-23,2013-01-18,2013,1,January,1,2013-Jan,6,Friday,10,FQ4,2384.07,1481.9379,902.1321,"Touring-1000 Yellow, 46",Edward  Jackson,Canada,Canada
